GENE_ID	BP_SIMILARITY	CC_SIMILARITY	MF_SIMILARITY	NB_ISOFORM
ENSG00000164081	1.000	1.000	1.000	12
ENSG00000164082	1.000	1.000	1.000	4
ENSG00000214686	NA	NA	1.000	4
ENSG00000285749	NA	NA	1.000	2
ENSG00000229972	NA	NA	1.000	5
ENSG00000173389	1.000	1.000	1.000	2
ENSG00000041880	1.000	1.000	1.000	5
ENSG00000090097	1.000	1.000	1.000	14
ENSG00000114779	1.000	1.000	1.000	6
ENSG00000248487	NA	1.000	1.000	4
ENSG00000114786	1.000	1.000	1.000	27
ENSG00000243989	1.000	1.000	1.000	14
ENSG00000162244	0.957	0.989	1.000	9
ENSG00000164086	1.000	1.000	1.000	2
ENSG00000164087	1.000	1.000	1.000	3
ENSG00000023330	1.000	1.000	1.000	6
ENSG00000173366	1.000	1.000	1.000	2
ENSG00000247596	1.000	1.000	1.000	8
ENSG00000164088	1.000	1.000	1.000	5
ENSG00000164091	1.000	1.000	1.000	3
ENSG00000168237	1.000	1.000	1.000	7
ENSG00000114841	1.000	1.000	1.000	3
ENSG00000163930	1.000	1.000	1.000	7
ENSG00000010318	NA	1.000	1.000	5
ENSG00000010319	1.000	1.000	1.000	3
ENSG00000114854	0.998	1.000	1.000	2
ENSG00000010322	1.000	1.000	1.000	4
ENSG00000010327	1.000	1.000	1.000	2
ENSG00000168268	NA	NA	1.000	7
ENSG00000168273	NA	NA	NA	3
ENSG00000163939	1.000	1.000	1.000	19
ENSG00000163938	1.000	1.000	1.000	5
ENSG00000016864	NA	1.000	1.000	10
ENSG00000114902	1.000	1.000	1.000	3
ENSG00000114904	1.000	0.994	1.000	6
ENSG00000055957	1.000	1.000	1.000	6
ENSG00000162267	1.000	0.556	0.925	3
ENSG00000055955	1.000	1.000	1.000	4
ENSG00000272573	1.000	1.000	NA	2
ENSG00000248592	1.000	1.000	1.000	2
ENSG00000213533	1.000	1.000	1.000	4
ENSG00000163935	1.000	1.000	1.000	4
ENSG00000272305	1.000	1.000	NA	3
ENSG00000163933	1.000	1.000	1.000	3
ENSG00000163932	1.000	1.000	1.000	12
ENSG00000163931	1.000	1.000	1.000	6
ENSG00000272886	1.000	1.000	1.000	5
ENSG00000157388	0.854	0.878	0.983	17
ENSG00000016391	1.000	1.000	1.000	3
ENSG00000056736	0.789	0.974	1.000	2
ENSG00000113812	1.000	1.000	1.000	4
ENSG00000113811	NA	1.000	NA	2
ENSG00000157445	1.000	1.000	1.000	6
ENSG00000144771	1.000	1.000	1.000	2
ENSG00000114251	1.000	1.000	1.000	4
ENSG00000187672	1.000	1.000	1.000	3
ENSG00000180376	1.000	1.000	1.000	8
ENSG00000163946	1.000	0.992	1.000	5
ENSG00000163947	0.984	0.965	0.875	12
ENSG00000144730	1.000	1.000	1.000	4
ENSG00000163666	1.000	1.000	1.000	4
ENSG00000157500	1.000	1.000	1.000	4
ENSG00000174844	1.000	1.000	1.000	6
ENSG00000174840	1.000	1.000	1.000	2
ENSG00000168374	1.000	0.996	1.000	6
ENSG00000174839	1.000	1.000	1.000	3
ENSG00000163681	NA	0.691	NA	31
ENSG00000136068	0.434	0.779	1.000	13
ENSG00000163687	1.000	1.000	1.000	6
ENSG00000163686	1.000	1.000	1.000	5
ENSG00000163684	1.000	1.000	1.000	3
ENSG00000255154	1.000	1.000	1.000	6
ENSG00000168297	1.000	1.000	1.000	14
ENSG00000168291	1.000	1.000	1.000	5
ENSG00000168301	1.000	1.000	1.000	5
ENSG00000168306	1.000	1.000	1.000	6
ENSG00000168309	0.998	1.000	NA	7
ENSG00000198643	1.000	1.000	1.000	5
ENSG00000163689	NA	NA	NA	11
ENSG00000189283	NA	NA	NA	4
ENSG00000144724	1.000	1.000	1.000	2
ENSG00000114405	NA	1.000	NA	5
ENSG00000153266	1.000	1.000	1.000	3
ENSG00000163618	1.000	1.000	1.000	11
ENSG00000163630	NA	0.990	1.000	9
ENSG00000188817	NA	1.000	1.000	3
ENSG00000163632	NA	NA	NA	4
ENSG00000163634	1.000	1.000	1.000	4
ENSG00000163635	1.000	1.000	1.000	7
ENSG00000163636	1.000	1.000	1.000	7
ENSG00000163637	1.000	0.959	1.000	4
ENSG00000163638	1.000	1.000	1.000	5
ENSG00000151276	1.000	1.000	1.000	10
ENSG00000144741	1.000	1.000	1.000	16
ENSG00000144749	1.000	1.000	1.000	2
ENSG00000163376	1.000	1.000	1.000	4
ENSG00000172340	1.000	1.000	0.965	4
ENSG00000183662	1.000	1.000	1.000	2
ENSG00000163377	1.000	1.000	1.000	3
ENSG00000163378	1.000	0.989	1.000	8
ENSG00000144747	1.000	1.000	1.000	4
ENSG00000144744	1.000	1.000	1.000	6
ENSG00000144746	1.000	1.000	1.000	4
ENSG00000163380	1.000	1.000	1.000	3
ENSG00000114541	1.000	0.993	1.000	9
ENSG00000187098	1.000	1.000	1.000	16
ENSG00000114861	1.000	0.992	1.000	41
ENSG00000285708	0.967	1.000	0.964	3
ENSG00000163412	1.000	1.000	1.000	8
ENSG00000163421	0.992	1.000	0.922	2
ENSG00000144736	1.000	1.000	1.000	5
ENSG00000172986	1.000	1.000	1.000	3
ENSG00000163605	1.000	1.000	1.000	7
ENSG00000121440	1.000	1.000	1.000	7
ENSG00000172969	NA	1.000	NA	2
ENSG00000227124	1.000	NA	1.000	5
ENSG00000185008	0.545	0.619	0.788	16
ENSG00000169855	1.000	1.000	1.000	8
ENSG00000114480	1.000	1.000	1.000	2
ENSG00000175161	1.000	0.898	NA	3
ENSG00000206538	1.000	1.000	1.000	4
ENSG00000083937	0.979	1.000	1.000	5
ENSG00000064835	0.796	1.000	0.984	4
ENSG00000163320	1.000	1.000	0.890	6
ENSG00000179021	1.000	1.000	1.000	2
ENSG00000044524	1.000	1.000	1.000	3
ENSG00000184500	0.932	1.000	0.825	9
ENSG00000169379	0.927	0.992	0.963	22
ENSG00000178700	1.000	1.000	1.000	5
ENSG00000178694	1.000	1.000	1.000	2
ENSG00000080224	1.000	1.000	1.000	8
ENSG00000113966	0.813	0.997	0.964	6
ENSG00000080200	1.000	1.000	1.000	2
ENSG00000170854	1.000	1.000	1.000	7
ENSG00000236032	1.000	1.000	1.000	2
ENSG00000230301	1.000	1.000	1.000	3
ENSG00000232382	1.000	1.000	1.000	2
ENSG00000080822	NA	1.000	1.000	26
ENSG00000080819	1.000	1.000	1.000	2
ENSG00000064225	1.000	1.000	1.000	15
ENSG00000057019	1.000	1.000	1.000	3
ENSG00000144810	1.000	1.000	1.000	5
ENSG00000184220	NA	NA	1.000	6
ENSG00000168386	NA	1.000	NA	8
ENSG00000036054	0.939	1.000	1.000	5
ENSG00000114021	1.000	1.000	1.000	4
ENSG00000206535	NA	NA	NA	3
ENSG00000181458	NA	1.000	1.000	3
ENSG00000144820	1.000	1.000	1.000	2
ENSG00000114354	1.000	1.000	1.000	33
ENSG00000154175	1.000	0.953	0.907	22
ENSG00000138468	1.000	1.000	1.000	7
ENSG00000174173	1.000	1.000	1.000	2
ENSG00000081154	1.000	1.000	NA	5
ENSG00000066422	1.000	0.991	1.000	7
ENSG00000114391	1.000	1.000	1.000	4
ENSG00000182504	0.725	0.978	NA	12
ENSG00000144815	NA	1.000	1.000	32
ENSG00000144802	1.000	1.000	1.000	7
ENSG00000170044	1.000	1.000	NA	3
ENSG00000170017	1.000	1.000	1.000	4
ENSG00000114423	1.000	1.000	1.000	14
ENSG00000114439	1.000	1.000	1.000	21
ENSG00000196776	1.000	1.000	1.000	5
ENSG00000114446	1.000	1.000	1.000	3
ENSG00000114455	1.000	1.000	1.000	9
ENSG00000144821	1.000	1.000	1.000	3
ENSG00000163507	NA	1.000	1.000	5
ENSG00000198919	1.000	1.000	1.000	6
ENSG00000163519	1.000	1.000	1.000	2
ENSG00000138472	1.000	1.000	1.000	3
ENSG00000114487	1.000	1.000	1.000	2
ENSG00000241224	NA	NA	NA	4
ENSG00000121570	1.000	1.000	1.000	3
ENSG00000177707	1.000	1.000	1.000	8
ENSG00000153283	1.000	1.000	NA	7
ENSG00000240891	1.000	1.000	1.000	3
ENSG00000144824	1.000	1.000	NA	12
ENSG00000144827	1.000	1.000	1.000	4
ENSG00000144834	1.000	1.000	1.000	7
ENSG00000176040	1.000	1.000	1.000	5
ENSG00000114529	NA	0.792	NA	4
ENSG00000174500	1.000	1.000	1.000	7
ENSG00000172139	1.000	1.000	1.000	5
ENSG00000091972	1.000	1.000	1.000	7
ENSG00000186265	1.000	1.000	1.000	2
ENSG00000144848	1.000	0.988	1.000	4
ENSG00000138459	1.000	1.000	1.000	5
ENSG00000091986	1.000	1.000	1.000	4
ENSG00000206531	1.000	1.000	1.000	3
ENSG00000163606	1.000	1.000	1.000	5
ENSG00000163607	NA	1.000	0.865	7
ENSG00000163608	1.000	1.000	NA	17
ENSG00000144857	1.000	1.000	1.000	12
ENSG00000206530	1.000	1.000	1.000	9
ENSG00000163611	1.000	1.000	1.000	5
ENSG00000072858	1.000	1.000	1.000	2
ENSG00000176542	1.000	1.000	1.000	3
ENSG00000121579	1.000	1.000	1.000	9
ENSG00000114573	1.000	1.000	1.000	9
ENSG00000178075	1.000	1.000	1.000	7
ENSG00000184307	1.000	1.000	1.000	6
ENSG00000163617	NA	NA	1.000	5
ENSG00000151576	1.000	1.000	1.000	7
ENSG00000151577	0.890	1.000	0.917	5
ENSG00000174255	NA	NA	NA	2
ENSG00000181847	1.000	1.000	1.000	5
ENSG00000181722	0.984	1.000	1.000	12
ENSG00000172020	1.000	1.000	1.000	2
ENSG00000185565	0.842	0.982	NA	3
ENSG00000144847	1.000	1.000	1.000	8
ENSG00000163424	NA	1.000	1.000	5
ENSG00000114638	0.899	0.932	1.000	5
ENSG00000121578	1.000	1.000	1.000	13
ENSG00000031081	1.000	1.000	1.000	2
ENSG00000176142	1.000	1.000	1.000	8
ENSG00000163389	1.000	1.000	1.000	6
ENSG00000113845	NA	1.000	0.751	8
ENSG00000121594	0.902	1.000	0.969	3
ENSG00000144843	1.000	1.000	1.000	5
ENSG00000144837	1.000	1.000	1.000	5
ENSG00000121577	0.909	1.000	1.000	5
ENSG00000138495	0.436	1.000	0.847	6
ENSG00000183833	1.000	0.993	1.000	6
ENSG00000144852	1.000	1.000	1.000	3
ENSG00000082701	0.995	1.000	1.000	45
ENSG00000175697	1.000	1.000	1.000	3
ENSG00000163430	1.000	1.000	1.000	5
ENSG00000065518	1.000	1.000	NA	5
ENSG00000113924	1.000	1.000	1.000	5
ENSG00000144840	1.000	1.000	1.000	6
ENSG00000153767	1.000	1.000	1.000	4
ENSG00000145087	1.000	1.000	1.000	9
ENSG00000051341	1.000	1.000	1.000	2
ENSG00000186103	1.000	1.000	1.000	2
ENSG00000180353	1.000	1.000	1.000	5
ENSG00000173230	0.934	1.000	1.000	39
ENSG00000173226	1.000	1.000	1.000	6
ENSG00000145088	1.000	1.000	1.000	4
ENSG00000163406	1.000	1.000	1.000	3
ENSG00000145103	1.000	1.000	1.000	4
ENSG00000114013	1.000	1.000	1.000	7
ENSG00000036828	1.000	1.000	1.000	4
ENSG00000121552	1.000	1.000	1.000	2
ENSG00000160124	NA	0.991	NA	4
ENSG00000114023	1.000	1.000	1.000	11
ENSG00000114030	1.000	1.000	1.000	7
ENSG00000138496	1.000	1.000	1.000	7
ENSG00000163840	1.000	1.000	1.000	2
ENSG00000173200	1.000	1.000	1.000	4
ENSG00000173193	1.000	1.000	1.000	4
ENSG00000138463	1.000	1.000	NA	2
ENSG00000082684	1.000	1.000	1.000	11
ENSG00000065485	1.000	1.000	1.000	4
ENSG00000121542	1.000	1.000	0.874	9
ENSG00000173175	0.965	0.864	0.997	11
ENSG00000206527	1.000	1.000	1.000	3
ENSG00000065534	1.000	1.000	0.977	32
ENSG00000175455	1.000	0.930	NA	13
ENSG00000065371	1.000	1.000	1.000	10
ENSG00000160145	1.000	1.000	1.000	31
ENSG00000114491	1.000	1.000	1.000	8
ENSG00000082781	1.000	1.000	1.000	8
ENSG00000173702	1.000	1.000	1.000	2
ENSG00000173706	1.000	1.000	1.000	3
ENSG00000221955	1.000	1.000	1.000	6
ENSG00000163848	1.000	1.000	1.000	9
ENSG00000114520	1.000	1.000	1.000	3
ENSG00000114547	1.000	1.000	1.000	7
ENSG00000114544	1.000	1.000	1.000	17
ENSG00000144908	1.000	1.000	1.000	13
ENSG00000163885	1.000	1.000	1.000	3
ENSG00000070476	1.000	1.000	1.000	3
ENSG00000159650	1.000	1.000	0.875	2
ENSG00000180697	NA	NA	NA	2
ENSG00000197763	1.000	1.000	1.000	2
ENSG00000159685	1.000	1.000	1.000	4
ENSG00000114554	1.000	1.000	1.000	2
ENSG00000163870	1.000	1.000	1.000	11
ENSG00000073111	1.000	1.000	1.000	6
ENSG00000114626	1.000	1.000	1.000	6
ENSG00000074416	0.891	0.909	1.000	7
ENSG00000187715	NA	NA	NA	4
ENSG00000058262	1.000	0.934	0.993	13
ENSG00000175792	1.000	1.000	1.000	5
ENSG00000132394	1.000	1.000	1.000	2
ENSG00000179407	1.000	1.000	1.000	2
ENSG00000179348	1.000	1.000	1.000	11
ENSG00000163902	1.000	1.000	1.000	3
ENSG00000075785	0.985	1.000	0.962	15
ENSG00000177646	1.000	1.000	1.000	22
ENSG00000114656	NA	NA	NA	6
ENSG00000114654	NA	1.000	1.000	2
ENSG00000172780	1.000	1.000	1.000	8
ENSG00000240682	1.000	0.958	NA	5
ENSG00000169714	1.000	1.000	1.000	8
ENSG00000181789	1.000	1.000	1.000	4
ENSG00000183624	1.000	1.000	1.000	8
ENSG00000184897	1.000	1.000	1.000	2
ENSG00000172771	NA	NA	1.000	2
ENSG00000163913	1.000	1.000	1.000	72
ENSG00000129071	1.000	1.000	1.000	6
ENSG00000178804	1.000	1.000	1.000	2
ENSG00000004399	1.000	1.000	1.000	6
ENSG00000172765	1.000	1.000	1.000	9
ENSG00000170893	1.000	1.000	1.000	2
ENSG00000251287	1.000	1.000	1.000	3
ENSG00000172752	1.000	1.000	1.000	4
ENSG00000206384	1.000	1.000	1.000	3
ENSG00000196455	1.000	1.000	1.000	4
ENSG00000017260	1.000	1.000	1.000	20
ENSG00000034533	NA	NA	0.850	8
ENSG00000114670	1.000	0.990	1.000	10
ENSG00000198585	1.000	1.000	1.000	3
ENSG00000114686	1.000	1.000	1.000	6
ENSG00000196353	1.000	1.000	0.841	9
ENSG00000014257	1.000	1.000	1.000	5
ENSG00000138246	1.000	1.000	1.000	4
ENSG00000240303	1.000	1.000	1.000	4
ENSG00000274810	NA	NA	NA	2
ENSG00000129048	1.000	1.000	1.000	2
ENSG00000081307	1.000	1.000	1.000	10
ENSG00000113971	1.000	1.000	1.000	7
ENSG00000144868	1.000	1.000	1.000	9
ENSG00000091527	NA	1.000	NA	10
ENSG00000163781	1.000	1.000	1.000	3
ENSG00000091513	1.000	0.993	1.000	7
ENSG00000144867	1.000	1.000	1.000	4
ENSG00000154917	1.000	1.000	1.000	7
ENSG00000174640	1.000	1.000	1.000	3
ENSG00000163785	0.999	1.000	1.000	4
ENSG00000114019	1.000	1.000	1.000	10
ENSG00000129055	NA	NA	NA	4
ENSG00000182923	1.000	1.000	1.000	54
ENSG00000174611	1.000	1.000	1.000	3
ENSG00000154928	1.000	1.000	1.000	7
ENSG00000073711	1.000	1.000	1.000	4
ENSG00000174579	1.000	1.000	1.000	8
ENSG00000114054	0.951	0.988	0.995	15
ENSG00000118007	1.000	1.000	1.000	8
ENSG00000168917	NA	1.000	1.000	2
ENSG00000158092	1.000	1.000	1.000	9
ENSG00000174564	1.000	1.000	1.000	4
ENSG00000066405	1.000	1.000	1.000	3
ENSG00000158163	1.000	1.000	1.000	5
ENSG00000138231	1.000	1.000	1.000	7
ENSG00000114098	1.000	1.000	NA	18
ENSG00000181322	0.998	0.908	1.000	8
ENSG00000158186	1.000	1.000	1.000	8
ENSG00000158220	1.000	1.000	1.000	3
ENSG00000114107	1.000	1.000	1.000	11
ENSG00000158234	1.000	1.000	1.000	6
ENSG00000051382	1.000	1.000	1.000	11
ENSG00000206262	NA	1.000	NA	2
ENSG00000175110	NA	0.945	1.000	16
ENSG00000184432	1.000	1.000	1.000	13
ENSG00000114113	NA	1.000	1.000	3
ENSG00000114115	1.000	1.000	1.000	6
ENSG00000163864	1.000	1.000	1.000	15
ENSG00000114120	0.972	1.000	1.000	10
ENSG00000175093	1.000	1.000	1.000	2
ENSG00000155893	1.000	1.000	1.000	13
ENSG00000177311	1.000	1.000	1.000	15
ENSG00000155903	1.000	1.000	1.000	2
ENSG00000114125	0.996	0.978	1.000	5
ENSG00000114124	1.000	1.000	1.000	2
ENSG00000069849	1.000	1.000	1.000	7
ENSG00000114126	1.000	0.993	1.000	17
ENSG00000175066	1.000	1.000	1.000	6
ENSG00000114127	1.000	1.000	1.000	7
ENSG00000175054	1.000	1.000	1.000	6
ENSG00000120756	1.000	1.000	0.860	10
ENSG00000144935	0.964	1.000	1.000	4
ENSG00000163710	1.000	0.967	1.000	5
ENSG00000188582	NA	1.000	1.000	3
ENSG00000163714	1.000	1.000	1.000	8
ENSG00000181804	1.000	1.000	1.000	3
ENSG00000181744	1.000	1.000	1.000	4
ENSG00000152952	0.912	0.922	0.957	16
ENSG00000114698	1.000	1.000	1.000	10
ENSG00000163746	1.000	1.000	1.000	9
ENSG00000188313	1.000	1.000	1.000	13
ENSG00000231213	1.000	1.000	1.000	3
ENSG00000174963	1.000	1.000	1.000	9
ENSG00000152977	1.000	1.000	1.000	2
ENSG00000144891	1.000	1.000	1.000	8
ENSG00000153002	1.000	1.000	1.000	5
ENSG00000163754	1.000	1.000	1.000	8
ENSG00000071794	1.000	1.000	1.000	5
ENSG00000163755	1.000	1.000	1.000	3
ENSG00000047457	1.000	1.000	1.000	5
ENSG00000163762	NA	1.000	1.000	3
ENSG00000169908	1.000	1.000	1.000	4
ENSG00000169903	1.000	1.000	1.000	2
ENSG00000018408	1.000	1.000	1.000	10
ENSG00000114744	NA	1.000	1.000	3
ENSG00000206199	NA	1.000	NA	3
ENSG00000082996	1.000	1.000	1.000	15
ENSG00000070087	0.992	0.908	1.000	17
ENSG00000196428	1.000	NA	1.000	5
ENSG00000120742	NA	NA	NA	4
ENSG00000144895	1.000	1.000	1.000	10
ENSG00000198843	1.000	1.000	1.000	5
ENSG00000163645	NA	NA	NA	4
ENSG00000181788	1.000	1.000	1.000	2
ENSG00000260234	1.000	1.000	NA	3
ENSG00000163646	1.000	1.000	1.000	6
ENSG00000144893	1.000	1.000	1.000	8
ENSG00000174946	1.000	1.000	1.000	3
ENSG00000174944	1.000	1.000	1.000	3
ENSG00000152580	1.000	1.000	NA	2
ENSG00000197953	NA	1.000	1.000	2
ENSG00000114771	1.000	1.000	1.000	2
ENSG00000152601	0.744	1.000	0.971	19
ENSG00000114790	1.000	1.000	1.000	4
ENSG00000174953	0.997	0.996	0.974	6
ENSG00000196549	0.984	0.940	0.981	12
ENSG00000114805	1.000	1.000	1.000	5
ENSG00000174928	1.000	1.000	1.000	5
ENSG00000169359	1.000	1.000	1.000	9
ENSG00000163655	1.000	1.000	1.000	2
ENSG00000169282	1.000	1.000	1.000	8
ENSG00000114850	1.000	1.000	NA	5
ENSG00000163659	1.000	1.000	1.000	7
ENSG00000197980	NA	NA	NA	6
ENSG00000163660	1.000	1.000	1.000	9
ENSG00000197415	1.000	1.000	1.000	12
ENSG00000168779	0.999	0.861	1.000	4
ENSG00000174891	1.000	0.990	1.000	18
ENSG00000178053	1.000	1.000	1.000	20
ENSG00000168827	1.000	1.000	1.000	6
ENSG00000079257	1.000	1.000	1.000	2
ENSG00000118849	1.000	1.000	1.000	2
ENSG00000118855	1.000	1.000	1.000	15
ENSG00000283154	1.000	1.000	1.000	14
ENSG00000214216	NA	NA	NA	3
ENSG00000151967	NA	NA	1.000	3
ENSG00000168811	1.000	0.690	1.000	4
ENSG00000180044	NA	1.000	NA	2
ENSG00000068885	1.000	1.000	NA	15
ENSG00000113810	1.000	1.000	1.000	13
ENSG00000213186	1.000	1.000	1.000	8
ENSG00000186432	1.000	1.000	1.000	8
ENSG00000163590	1.000	1.000	1.000	4
ENSG00000169255	1.000	1.000	1.000	46
ENSG00000169251	1.000	1.000	1.000	8
ENSG00000196542	1.000	1.000	1.000	3
ENSG00000090402	1.000	1.000	1.000	2
ENSG00000121871	1.000	1.000	1.000	3
ENSG00000114200	1.000	1.000	1.000	5
ENSG00000169064	NA	1.000	1.000	12
ENSG00000114204	NA	1.000	1.000	6
ENSG00000174776	NA	NA	1.000	9
ENSG00000114209	1.000	1.000	1.000	14
ENSG00000163536	1.000	1.000	1.000	5
ENSG00000173905	NA	1.000	NA	2
ENSG00000085276	1.000	1.000	1.000	18
ENSG00000085274	1.000	1.000	0.955	5
ENSG00000171757	1.000	1.000	NA	4
ENSG00000188306	NA	NA	NA	2
ENSG00000114248	NA	NA	NA	3
ENSG00000187033	1.000	1.000	1.000	3
ENSG00000008952	1.000	1.000	1.000	5
ENSG00000173890	1.000	1.000	1.000	5
ENSG00000173889	1.000	1.000	1.000	12
ENSG00000136603	1.000	1.000	1.000	7
ENSG00000163584	NA	NA	NA	5
ENSG00000163577	1.000	1.000	1.000	4
ENSG00000163581	1.000	1.000	1.000	4
ENSG00000154310	0.914	0.888	0.889	10
ENSG00000075651	1.000	1.000	1.000	6
ENSG00000186329	NA	1.000	NA	4
ENSG00000075420	NA	1.000	1.000	6
ENSG00000121853	1.000	1.000	1.000	2
ENSG00000121858	1.000	1.000	1.000	3
ENSG00000144959	1.000	1.000	1.000	5
ENSG00000114346	1.000	1.000	1.000	13
ENSG00000144962	1.000	1.000	NA	2
ENSG00000169760	1.000	1.000	1.000	6
ENSG00000177694	1.000	1.000	1.000	3
ENSG00000177565	0.976	0.945	0.956	24
ENSG00000197584	1.000	1.000	1.000	7
ENSG00000172667	1.000	1.000	1.000	4
ENSG00000121879	1.000	1.000	1.000	6
ENSG00000171121	1.000	1.000	1.000	7
ENSG00000121864	1.000	1.000	1.000	8
ENSG00000171109	1.000	1.000	1.000	6
ENSG00000114450	1.000	1.000	1.000	10
ENSG00000136518	1.000	1.000	1.000	5
ENSG00000136522	1.000	1.000	1.000	3
ENSG00000136521	1.000	1.000	NA	9
ENSG00000058056	1.000	1.000	1.000	54
ENSG00000114757	1.000	1.000	1.000	13
ENSG00000163728	NA	1.000	0.851	9
ENSG00000284862	1.000	1.000	NA	4
ENSG00000114416	1.000	1.000	1.000	16
ENSG00000205981	1.000	1.000	1.000	8
ENSG00000058063	1.000	1.000	1.000	7
ENSG00000043093	1.000	1.000	1.000	8
ENSG00000078070	1.000	0.992	1.000	11
ENSG00000078081	1.000	1.000	NA	4
ENSG00000053524	NA	1.000	1.000	6
ENSG00000176597	1.000	1.000	1.000	6
ENSG00000172578	1.000	NA	1.000	2
ENSG00000114796	1.000	1.000	1.000	11
ENSG00000163872	1.000	1.000	1.000	2
ENSG00000180834	1.000	1.000	1.000	3
ENSG00000175193	1.000	1.000	1.000	11
ENSG00000114770	1.000	1.000	1.000	11
ENSG00000186090	1.000	1.000	1.000	4
ENSG00000186038	0.979	0.965	1.000	6
ENSG00000145191	1.000	1.000	1.000	20
ENSG00000161202	1.000	1.000	1.000	5
ENSG00000161203	1.000	1.000	1.000	15
ENSG00000161204	1.000	1.000	1.000	3
ENSG00000145198	NA	NA	NA	3
ENSG00000214160	1.000	1.000	0.745	7
ENSG00000145194	1.000	1.000	1.000	5
ENSG00000175166	0.900	1.000	0.556	7
ENSG00000114867	1.000	1.000	1.000	31
ENSG00000175182	NA	NA	NA	9
ENSG00000114859	1.000	1.000	1.000	15
ENSG00000163882	1.000	1.000	1.000	8
ENSG00000090534	1.000	1.000	1.000	7
ENSG00000090539	1.000	1.000	1.000	6
ENSG00000156931	1.000	1.000	1.000	15
ENSG00000113790	1.000	1.000	1.000	3
ENSG00000073803	1.000	1.000	1.000	14
ENSG00000163900	NA	1.000	1.000	3
ENSG00000163898	1.000	1.000	1.000	5
ENSG00000163904	1.000	1.000	1.000	7
ENSG00000073792	1.000	1.000	1.000	4
ENSG00000136527	1.000	1.000	1.000	5
ENSG00000244405	1.000	1.000	1.000	7
ENSG00000058866	1.000	1.000	1.000	4
ENSG00000213139	1.000	NA	1.000	2
ENSG00000113838	1.000	0.990	1.000	5
ENSG00000090520	1.000	1.000	1.000	3
ENSG00000145192	1.000	1.000	1.000	2
ENSG00000090512	1.000	1.000	1.000	7
ENSG00000113889	1.000	1.000	1.000	3
ENSG00000156976	1.000	1.000	1.000	9
ENSG00000163918	1.000	1.000	1.000	9
ENSG00000181092	1.000	1.000	1.000	2
ENSG00000073849	1.000	1.000	1.000	18
ENSG00000163923	1.000	1.000	1.000	3
ENSG00000127241	0.961	1.000	1.000	8
ENSG00000113916	1.000	1.000	1.000	7
ENSG00000145012	1.000	1.000	1.000	13
ENSG00000188001	NA	1.000	1.000	5
ENSG00000073282	0.987	0.960	1.000	12
ENSG00000090530	1.000	1.000	1.000	4
ENSG00000113946	1.000	1.000	1.000	2
ENSG00000196083	1.000	1.000	1.000	12
ENSG00000205835	1.000	NA	NA	2
ENSG00000188729	1.000	1.000	1.000	2
ENSG00000188958	NA	NA	NA	6
ENSG00000152492	1.000	0.807	1.000	2
ENSG00000114279	1.000	0.987	1.000	10
ENSG00000127252	1.000	1.000	1.000	3
ENSG00000187527	1.000	1.000	1.000	2
ENSG00000127249	1.000	1.000	1.000	7
ENSG00000198836	1.000	1.000	1.000	25
ENSG00000178772	1.000	1.000	1.000	2
ENSG00000172061	1.000	1.000	1.000	2
ENSG00000178732	1.000	1.000	1.000	2
ENSG00000133657	1.000	1.000	1.000	4
ENSG00000145014	NA	1.000	NA	10
ENSG00000041802	1.000	1.000	1.000	3
ENSG00000173950	1.000	1.000	1.000	6
ENSG00000114331	0.804	1.000	1.000	7
ENSG00000184203	1.000	1.000	1.000	5
ENSG00000189058	1.000	1.000	1.000	4
ENSG00000176945	1.000	1.000	1.000	4
ENSG00000145113	1.000	1.000	1.000	17
ENSG00000061938	1.000	1.000	1.000	23
ENSG00000072274	0.362	0.793	0.309	16
ENSG00000163958	0.971	0.978	0.938	3
ENSG00000163959	1.000	1.000	1.000	5
ENSG00000161217	1.000	0.994	1.000	11
ENSG00000213123	1.000	1.000	1.000	3
ENSG00000145107	NA	1.000	NA	4
ENSG00000163960	1.000	1.000	1.000	5
ENSG00000163961	1.000	1.000	1.000	2
ENSG00000214097	NA	1.000	1.000	2
ENSG00000185798	NA	NA	NA	5
ENSG00000174013	1.000	1.000	1.000	2
ENSG00000174007	1.000	1.000	1.000	2
ENSG00000163964	1.000	1.000	1.000	8
ENSG00000180370	1.000	1.000	1.000	2
ENSG00000119231	1.000	1.000	1.000	5
ENSG00000114503	1.000	1.000	1.000	8
ENSG00000119227	1.000	1.000	1.000	3
ENSG00000163975	1.000	1.000	1.000	4
ENSG00000075711	0.974	0.963	0.760	61
ENSG00000161267	1.000	1.000	1.000	11
ENSG00000145016	0.944	0.973	0.984	8
ENSG00000122068	1.000	1.000	1.000	8
ENSG00000186001	0.742	1.000	1.000	9
ENSG00000114473	1.000	1.000	1.000	5
ENSG00000182899	1.000	1.000	1.000	5
ENSG00000185621	0.839	0.951	0.938	5
ENSG00000272602	1.000	1.000	1.000	4
ENSG00000250312	1.000	1.000	1.000	3
ENSG00000131127	1.000	NA	1.000	3
ENSG00000182903	1.000	1.000	1.000	5
ENSG00000174227	1.000	1.000	1.000	10
ENSG00000133256	1.000	1.000	1.000	8
ENSG00000215375	0.430	0.996	1.000	7
ENSG00000169026	1.000	1.000	1.000	7
ENSG00000185619	1.000	0.994	1.000	9
ENSG00000168993	1.000	1.000	1.000	3
ENSG00000178950	1.000	1.000	1.000	11
ENSG00000127419	1.000	1.000	1.000	13
